id_persona,codmes,mto_saldoPRESTAMOSCOMERCIALESavg,mto_saldoPRESTAMOSCOMERCIALESsum,clasifPRESTAMOSCOMERCIALESavg,clasifPRESTAMOSCOMERCIALESmin,clasifPRESTAMOSCOMERCIALESmax,rangomoraPRESTAMOSCOMERCIALESavg,rangomoraPRESTAMOSCOMERCIALESmin,rangomoraPRESTAMOSCOMERCIALESmax,mto_saldoPRESTAMOPERSONALavg,mto_saldoPRESTAMOPERSONALsum,clasifPRESTAMOPERSONALavg,clasifPRESTAMOPERSONALmin,clasifPRESTAMOPERSONALmax,rangomoraPRESTAMOPERSONALavg,rangomoraPRESTAMOPERSONALmin,rangomoraPRESTAMOPERSONALmax,mto_saldoRESTORDavg,mto_saldoRESTORDsum,clasifRESTORDavg,clasifRESTORDmin,clasifRESTORDmax,rangomoraRESTORDavg,rangomoraRESTORDmin,rangomoraRESTORDmax,mto_saldoHIPOTECARIOREGULARavg,mto_saldoHIPOTECARIOREGULARsum,clasifHIPOTECARIOREGULARavg,clasifHIPOTECARIOREGULARmin,clasifHIPOTECARIOREGULARmax,rangomoraHIPOTECARIOREGULARavg,rangomoraHIPOTECARIOREGULARmin,rangomoraHIPOTECARIOREGULARmax,mto_saldoTARJETASCOMPRASavg,mto_saldoTARJETASCOMPRASsum,clasifTARJETASCOMPRASavg,clasifTARJETASCOMPRASmin,clasifTARJETASCOMPRASmax,rangomoraTARJETASCOMPRASavg,rangomoraTARJETASCOMPRASmin,rangomoraTARJETASCOMPRASmax,mto_saldoTARJETASOTROSCONCEPTOSavg,mto_saldoTARJETASOTROSCONCEPTOSsum,clasifTARJETASOTROSCONCEPTOSavg,clasifTARJETASOTROSCONCEPTOSmin,clasifTARJETASOTROSCONCEPTOSmax,rangomoraTARJETASOTROSCONCEPTOSavg,rangomoraTARJETASOTROSCONCEPTOSmin,rangomoraTARJETASOTROSCONCEPTOSmax,mto_saldoTARJETASEFECTIVOavg,mto_saldoTARJETASEFECTIVOsum,clasifTARJETASEFECTIVOavg,clasifTARJETASEFECTIVOmin,clasifTARJETASEFECTIVOmax,rangomoraTARJETASEFECTIVOavg,rangomoraTARJETASEFECTIVOmin,rangomoraTARJETASEFECTIVOmax,mto_saldoLINEATOTALTCavg,mto_saldoLINEATOTALTCsum,clasifLINEATOTALTCavg,clasifLINEATOTALTCmin,clasifLINEATOTALTCmax,rangomoraLINEATOTALTCavg,rangomoraLINEATOTALTCmin,rangomoraLINEATOTALTCmax,mto_saldoHIPOTECARIOMIVIVIENDAavg,mto_saldoHIPOTECARIOMIVIVIENDAsum,clasifHIPOTECARIOMIVIVIENDAavg,clasifHIPOTECARIOMIVIVIENDAmin,clasifHIPOTECARIOMIVIVIENDAmax,rangomoraHIPOTECARIOMIVIVIENDAavg,rangomoraHIPOTECARIOMIVIVIENDAmin,rangomoraHIPOTECARIOMIVIVIENDAmax,mto_saldoVEHICULARavg,mto_saldoVEHICULARsum,clasifVEHICULARavg,clasifVEHICULARmin,clasifVEHICULARmax,rangomoraVEHICULARavg,rangomoraVEHICULARmin,rangomoraVEHICULARmax,mto_saldoOTROSCREDITOSavg,mto_saldoOTROSCREDITOSsum,clasifOTROSCREDITOSavg,clasifOTROSCREDITOSmin,clasifOTROSCREDITOSmax,rangomoraOTROSCREDITOSavg,rangomoraOTROSCREDITOSmin,rangomoraOTROSCREDITOSmax,mto_saldoCARTASFIANZASOTORGADASavg,mto_saldoCARTASFIANZASOTORGADASsum,clasifCARTASFIANZASOTORGADASavg,clasifCARTASFIANZASOTORGADASmin,clasifCARTASFIANZASOTORGADASmax,rangomoraCARTASFIANZASOTORGADASavg,rangomoraCARTASFIANZASOTORGADASmin,rangomoraCARTASFIANZASOTORGADASmax,mto_saldoCREDITOSCASTIGOSavg,mto_saldoCREDITOSCASTIGOSsum,clasifCREDITOSCASTIGOSavg,clasifCREDITOSCASTIGOSmin,clasifCREDITOSCASTIGOSmax,rangomoraCREDITOSCASTIGOSavg,rangomoraCREDITOSCASTIGOSmin,rangomoraCREDITOSCASTIGOSmax,mto_saldoTARJETA_EMPSINDEFINIRavg,mto_saldoTARJETA_EMPSINDEFINIRsum,clasifTARJETA_EMPSINDEFINIRavg,clasifTARJETA_EMPSINDEFINIRmin,clasifTARJETA_EMPSINDEFINIRmax,rangomoraTARJETA_EMPSINDEFINIRavg,rangomoraTARJETA_EMPSINDEFINIRmin,rangomoraTARJETA_EMPSINDEFINIRmax,mto_saldoCREDITOCASTIGADOSSIENDOAMORTIZADOSavg,mto_saldoCREDITOCASTIGADOSSIENDOAMORTIZADOSsum,clasifCREDITOCASTIGADOSSIENDOAMORTIZADOSavg,clasifCREDITOCASTIGADOSSIENDOAMORTIZADOSmin,clasifCREDITOCASTIGADOSSIENDOAMORTIZADOSmax,rangomoraCREDITOCASTIGADOSSIENDOAMORTIZADOSavg,rangomoraCREDITOCASTIGADOSSIENDOAMORTIZADOSmin,rangomoraCREDITOCASTIGADOSSIENDOAMORTIZADOSmax,mto_saldoTARJETASSINDEFINIRavg,mto_saldoTARJETASSINDEFINIRsum,clasifTARJETASSINDEFINIRavg,clasifTARJETASSINDEFINIRmin,clasifTARJETASSINDEFINIRmax,rangomoraTARJETASSINDEFINIRavg,rangomoraTARJETASSINDEFINIRmin,rangomoraTARJETASSINDEFINIRmax,mto_saldoCREDITOINMOBILIARIOSavg,mto_saldoCREDITOINMOBILIARIOSsum,clasifCREDITOINMOBILIARIOSavg,clasifCREDITOINMOBILIARIOSmin,clasifCREDITOINMOBILIARIOSmax,rangomoraCREDITOINMOBILIARIOSavg,rangomoraCREDITOINMOBILIARIOSmin,rangomoraCREDITOINMOBILIARIOSmax,mto_saldoREFINANCIADOSavg,mto_saldoREFINANCIADOSsum,clasifREFINANCIADOSavg,clasifREFINANCIADOSmin,clasifREFINANCIADOSmax,rangomoraREFINANCIADOSavg,rangomoraREFINANCIADOSmin,rangomoraREFINANCIADOSmax,mto_saldoTARJETA_EMPOTROSCONCEPTOSavg,mto_saldoTARJETA_EMPOTROSCONCEPTOSsum,clasifTARJETA_EMPOTROSCONCEPTOSavg,clasifTARJETA_EMPOTROSCONCEPTOSmin,clasifTARJETA_EMPOTROSCONCEPTOSmax,rangomoraTARJETA_EMPOTROSCONCEPTOSavg,rangomoraTARJETA_EMPOTROSCONCEPTOSmin,rangomoraTARJETA_EMPOTROSCONCEPTOSmax,mto_saldoTARJETA_EMPEFECTIVOavg,mto_saldoTARJETA_EMPEFECTIVOsum,clasifTARJETA_EMPEFECTIVOavg,clasifTARJETA_EMPEFECTIVOmin,clasifTARJETA_EMPEFECTIVOmax,rangomoraTARJETA_EMPEFECTIVOavg,rangomoraTARJETA_EMPEFECTIVOmin,rangomoraTARJETA_EMPEFECTIVOmax,mto_saldoTARJETA_EMPCOMPRAavg,mto_saldoTARJETA_EMPCOMPRAsum,clasifTARJETA_EMPCOMPRAavg,clasifTARJETA_EMPCOMPRAmin,clasifTARJETA_EMPCOMPRAmax,rangomoraTARJETA_EMPCOMPRAavg,rangomoraTARJETA_EMPCOMPRAmin,rangomoraTARJETA_EMPCOMPRAmax,mto_saldoLEASINGavg,mto_saldoLEASINGsum,clasifLEASINGavg,clasifLEASINGmin,clasifLEASINGmax,rangomoraLEASINGavg,rangomoraLEASINGmin,rangomoraLEASINGmax,mto_saldoSOBREGIROavg,mto_saldoSOBREGIROsum,clasifSOBREGIROavg,clasifSOBREGIROmin,clasifSOBREGIROmax,rangomoraSOBREGIROavg,rangomoraSOBREGIROmin,rangomoraSOBREGIROmax,mto_saldoRESTORIavg,mto_saldoRESTORIsum,clasifRESTORIavg,clasifRESTORImin,clasifRESTORImax,rangomoraRESTORIavg,rangomoraRESTORImin,rangomoraRESTORImax,mto_saldoFACTORINGavg,mto_saldoFACTORINGsum,clasifFACTORINGavg,clasifFACTORINGmin,clasifFACTORINGmax,rangomoraFACTORINGavg,rangomoraFACTORINGmin,rangomoraFACTORINGmax,mto_saldoDERIVADOSME--FORWARDSavg,mto_saldoDERIVADOSME--FORWARDSsum,clasifDERIVADOSME--FORWARDSavg,clasifDERIVADOSME--FORWARDSmin,clasifDERIVADOSME--FORWARDSmax,rangomoraDERIVADOSME--FORWARDSavg,rangomoraDERIVADOSME--FORWARDSmin,rangomoraDERIVADOSME--FORWARDSmax,mto_saldoAVANCEavg,mto_saldoAVANCEsum,clasifAVANCEavg,clasifAVANCEmin,clasifAVANCEmax,rangomoraAVANCEavg,rangomoraAVANCEmin,rangomoraAVANCEmax,mto_saldoDESCUENTOSavg,mto_saldoDESCUENTOSsum,clasifDESCUENTOSavg,clasifDESCUENTOSmin,clasifDESCUENTOSmax,rangomoraDESCUENTOSavg,rangomoraDESCUENTOSmin,rangomoraDESCUENTOSmax,mto_saldoFINANCCOMEXavg,mto_saldoFINANCCOMEXsum,clasifFINANCCOMEXavg,clasifFINANCCOMEXmin,clasifFINANCCOMEXmax,rangomoraFINANCCOMEXavg,rangomoraFINANCCOMEXmin,rangomoraFINANCCOMEXmax,mto_saldoCARTASDECREDITOOTORGADASavg,mto_saldoCARTASDECREDITOOTORGADASsum,clasifCARTASDECREDITOOTORGADASavg,clasifCARTASDECREDITOOTORGADASmin,clasifCARTASDECREDITOOTORGADASmax,rangomoraCARTASDECREDITOOTORGADASavg,rangomoraCARTASDECREDITOOTORGADASmin,rangomoraCARTASDECREDITOOTORGADASmax,mto_saldoDERIVADOSME--OPCIONESavg,mto_saldoDERIVADOSME--OPCIONESsum,clasifDERIVADOSME--OPCIONESavg,clasifDERIVADOSME--OPCIONESmin,clasifDERIVADOSME--OPCIONESmax,rangomoraDERIVADOSME--OPCIONESavg,rangomoraDERIVADOSME--OPCIONESmin,rangomoraDERIVADOSME--OPCIONESmax
53598,201901,614.1417,614.1417,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55198,201811,1827.7156,1827.7156,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55408,201803,1048.1194,1048.1194,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60668,201811,595.0376,595.0376,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60938,201809,3136.0216,3136.0216,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63238,201805,6249.2307,6249.2307,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64055,201902,21667.4439,21667.4439,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66398,201805,3337.6768,3337.6768,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73608,201811,1051.3606,1051.3606,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74672,201806,682.55,682.55,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74672,201808,1961.218,1961.218,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76412,201803,39040.2832,39040.2832,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77408,201802,2889.4276,2889.4276,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79125,201810,4802.1809,4802.1809,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82608,201803,10834.8279,10834.8279,1.0,1.0,1.0,3.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83212,201803,8717.6381,8717.6381,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83708,201809,4132.9534,4132.9534,0.0,0.0,0.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84138,201807,1248.9497,1248.9497,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91112,201804,3121.3048,3121.3048,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91772,201903,20507.7805,20507.7805,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91855,201802,28689.9125,28689.9125,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92038,201807,70426.9909,70426.9909,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92155,201809,370.8546,370.8546,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92708,201802,1009.59,1009.59,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95138,201812,64663.6847,64663.6847,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95608,201811,23835.6899,23835.6899,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95712,201804,435.3501,435.3501,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96625,201810,26337.5313,26337.5313,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96625,201901,24485.1928,24485.1928,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96755,201901,1994.1702,1994.1702,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96825,201901,7313.0816,7313.0816,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96898,201805,1290.7641,1290.7641,0.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
